content,mid,like
现在外卖都是料理包，那我还不如自己上网买料理包回来吃，还比外卖便宜。不瞒你说，当代饭店外面大部分用的料理包的。不然你以为他出餐那么快。,44237959,1
辣子鸡可以改成一份青辣椒炒，一份干辣椒炒，这样好一点。不然辣子鸡不要辣椒确实像找茬的,259605782,1
能选的也是[doge]无非多点配菜的事，一混很多用不了两分钟一份包装好了，回锅肉弄点蒜苗辣椒洋葱，宫保鸡丁弄点黄瓜胡萝卜花生，还有其他菜，辣度无非辣椒油干辣椒的多少,403769953,1
很容易分辨的。因为外卖给的时间很少，现炒一些菜时间有点紧，所以如果他家都是那种类似大米盒饭一样的菜那么应该没问题很可能是大锅炒或者炒好温着，如果菜种类极其丰富什么都有那么肯定料理包。小碗菜真的很小碗，很多菜点的人很少不可能备菜备那么齐根本做不过来的。,23712401,0
"预制菜和现炒还是得看菜品吧？有些菜品明显不是那种十几二十分钟能出餐的  这肯定得预先制作吧  这种也是做出来的我都不认为是预制菜
但是那种像方便面一样拿出来什么开水烫一烫啊  微波炉热一热就再放点米饭上面的就确实恶心了",394722764,0
反对的不是预制菜，因为大饭店很多也是使用净菜和半成品。反对的是加一堆防腐剂的料理包当现炒的高价卖,436720524,1
怎么看预制最简单就是两个，明厨明档实体店一般主页都是有图片，这些点几乎都有一个特点早上10点开外卖然后2点就关，下午四点开外卖8-9点关外卖，但是店里可以吃，因为要2个小时左右切配，然后就是价格和销量和店内产品去判断这个店是不是大锅菜，不过有很多特别的菜都是预制或者提前半加工，也不用担心预制的健康味道，做的好的预制很好吃也不会对人体有很大伤害，当现炒价格就当翻了个车以后不点了,1147382723,1
分辨是不是预制菜，点开地址是不是小作坊，有的店还支持到店吃，大概率不是，当然饭馆也有可能用预制菜，就只能自己分辨了,3435130,0
我一直想知道干锅牛蛙和烤鱼是否是预制菜，虽然我知道有一家半天妖烤鱼好像是预制菜。我家附近有几家烤鱼牛蛙的店，是可以选择辣度和更换配菜的。而且大部分时候吃都感觉是挺新鲜的。,38056199,0
那种命名格式xxx·xxx·xxx的店铺八成是料理包  不知道为什么他们全都要取这种格式的铺名,16486111,1
预制菜又不是洪水猛兽，好多年前去饭馆点红烧肉，梅菜扣肉，八宝饭这些都是提前做好有客人点加热就上来的。不然先做的话动辄一个小时起步，谁等得助。预制菜和中央厨房是现在发展的一个趋势，保证菜品出的稳定迅速。话又说回来，我宁可吃预制菜，也不想要那些墙和灶台都是黑油的小作坊给我拿不知道是否变质的食材做出来的黑暗料理。,11578322,0
我们这边很多都是一锅炒好，来就打包的...预制菜也分，你鱼片买冷冻的自己切，你家里吃火锅底料也都算是预制的....,141008082,1
问骑手就行   没那么费劲,23504282,0
除非记性好或者很闲，要不然哪怕不是外卖，当面点菜都可能忘了你的嘱咐。（比如不要下葱）[无语]所以这个不完全靠谱,23219241,0
之前很沉迷小炒肉，点了我家附近大概4 5家店的小炒肉尝，只有1家是不加白木耳的，其他的我看到图片上或者介绍里有木耳我都备注说不要，还是一样给我加，就知道多半是预制菜或者是炒一大锅然后保温放着的[妙啊],12573716,0
"1.后面一个客户定了一个肥牛饭
商家说，白米饭没有了，我们有一个洋葱拌饭，+1元就行，本店今日特色，可以吗？
我说：可以的！
2.番茄炒蛋，这简单，几分钟就搞定了，帮他弄
3.这三个菜，就按照正常的做，做完了给他送过去，要是他打电话过来了，就道歉，说太忙了，搞错了。对方不接受道歉的话，就说下次点餐，给他送一瓶饮料+一盒米饭。
4.这家店牛！棒！",119280520,0
有一家炒饭经常吃，但是每次都放油麦菜，有一次备注了不要放，送过来还是有，就感觉是预制菜，但是又想，md蛋炒饭这种东西还有预制的啊,22165163,0
额，有没有一种可能，炒菜都是抄一大锅，酸菜鱼鸡鸭猪脚都是一锅煨的底货菜然后直接打包的，如果一口气几十个单谁一份一份炒的，当然也有些地方预制菜，但那玩意单价高而且难吃- -，基本上一口都能吃出来,1352600777,0
我感觉现在炒饭都开始预制菜了，在不同省的不同名字的外卖吃到了完全一样味道的炒饭，那个味道很奇特,37425070,0
我特别爱点一家红油拌菜，我不吃任何豆制品和土豆藕片，结果备注了没用，卖家说太忙了没来得及看备注都是返我五块钱，看了这个视频我明白了,14017926,0
有一次去吃卤肉饭但是老板直接当着我面热卤肉包而且还是用热水热的端上来的时候卤肉还没有多少肉大多数是土豆最关键的是这个包还没热透,3.49311E+15,0
我点菜必备注不加花椒，在我这儿，不加花椒只能是现炒的。包括火锅外卖，也是备注不加花椒的。,22803893,0
抽象，肥牛饭做法就是洋葱打底煸糖化加汤煮肥牛，你不要洋葱这个菜就是汤煮肥牛，这东西压根不会预制，因为肥牛就是半成品，洋葱切一下就得，汤底就是现成日料调味料配的。是不是预制菜就只能自己凭嘴去试。,307417733,0
"各人的一些观点和看法，不是抵制预制菜，本人疫情时吃了几个月预制菜，什么口味都吃过，也没觉得不干净什么什么的。
主要就是你用预制菜做就标出来（但想来也是不可能），你用预制菜做外卖和我在家里冰箱预制菜拿出来热热有什么区别",290790159,0
吃料理包吃了好几年了，一次买一箱，感觉比小作坊外卖干净点，而且有的味道也不错,43886186,0
不能一概而论啊 我之前干过骑手 看过 有的商家都没有后厨就是各种微波炉预制菜 还有的商家是那种一炒炒一大盆的 点哪个就呈哪个,28598195,0
不是说预制菜不好，是目前阶段的预制菜产业还没成熟，监管和标准都还没敲定。等成熟了，预制菜还是可以接受的。毕竟这个东西是时代的产物，除非整个社会生活节奏慢下来。,250832913,2
每天看大鑫视频已成为一种习惯[脱单doge],349786520,3
辣子鸡没辣子怎么能叫辣子鸡[大哭][大哭][大哭],392554661,15
辣子鸡这家店的老板确实很牛，不仅满足了要求接了单，还研究出了新做法。,1852856,3
说实话，是不是预制菜主要取决于他是不是有实体店面的？，没有实体店面的，全都是预制菜，就算不是也是提前做好了，然后点的时候加热一下就可以,282788000,0
从来都不拒绝预制菜，但拒绝预制菜卖我小炒的价格，你要一份够量的荤菜还十块以下还搭饭那就另当别论了,40821583,1
"快餐全是预制菜，我去店里吃快餐吃的也挺开心的，十块左右吃的饱饱的。
去店里吃饭现炒的素菜12，13块起步，肉菜25起步，一般只有几个朋友、同事一起去吃会去吃现炒。
一个人住还是喜欢去吃快餐，八块、十块足饱，比点外卖便宜，放心",17543855,0
我说个我们这真实的，一家叫什么什么炒饭的外卖，月售3000+，第一次点不管是盒子配菜还是口味，看上去都是挺规整的，然而我又点一次备注说不要放酱油，然后店家就打电话来跟我说个巨离谱的理由，说什么他家炒饭都是提前用酱油拌好的什么的，我一听就知道就猫腻，再也不点了。然而我家小区对面一家叫做小阳炸串烧烤的店，我也去店里吃过也有外卖，那是真的手动炒的，然而打包盒等东西也是那种老式的了，外卖月售只有200左右，,68038050,0
别的地方我不清楚，我在驻马店跑过美团专送，哪里的小碗菜除了那种现炒其他专门做外卖的都是各种菜提前都超一大锅然后放在旁边谁下单那个菜就打一盒出来，冷了就用微波炉加热一下，直接用料理包的倒是没见过，然后那种只做外卖的烧烤店都是先油炸一遍然后再烤一下出餐快,25032646,2
懂了，以后点外卖，必须让商家把厨师做菜的视频发我，不然差评！[doge][doge],51950128,2
[滑稽],288116187,2
我一下想起来之前打工的时候，一桌客人点了微辣然后说不辣，然后我们厨师直接，酷酷两大勺辣椒干和辣椒面,3.49328E+15,1
辣子鸡确实没法这么看，因为辣子鸡只有辣椒，花椒，麻椒和鸡[笑哭],3.46156E+15,5
五星级够不够高端.  宴会他也是预制菜中西餐 一部分是预知菜.那么大的量不预制不现实,1146757160,5
还有一个办法就是连续两天，三天点同一家同一两份菜，不是预制菜，口味，食材大小，火候都会有不同，,5949435,3
之前看谁说的 美团店铺写XX·XXX·XXX这种中间加点的就是预制菜,636206955,2
看到弹幕有人说只要有镬气 锅气就不行，我想说你真是白日做梦，现在连镬气 锅气的气味化学调料品都有，做菜的时候放一点就行了，镬气 锅气就出来了,788553,3
是不是预制菜最简单的是自己骑电动车下班或者什么时候去自己周围逛逛，一般是预制的不会租大门面包括挂招牌，牌子这些很简单一眼就识别出来了，尤其是能不能眼睛一眼就能看到里面到底是不是厨房该有的样子。,400330528,0
我们学校旁边有一家川菜馆，之前经常去店里吃，后来偶然发现了这家有外卖，还是商家自送，就试着点了一次，和店里一个味道，就是不知道为啥评分会很低,76752465,0
我这边有家小馆子点的外卖鱼香肉丝盖饭味道很淡算不上好吃，但好在是现炒的这个年代能吃到炒菜真是比料理包好多了。最主要的是价格还算实惠。,676732739,2
不是辣子鸡不要辣椒，不是……你等等……CPU有点烧了，那该叫……炒鸡？,3.49312E+15,1
不辣的酸菜鱼也会有些辣味，因为店里的锅常年做辣菜，辣味已经被锅吃进去了，不管炒啥都会带点辣味的。,3470371,1
最后说的很好，我们消费者要有知情权，你如果是料理包就应该标注出来，而不是搞的好像你真的是现炒现卖,1619988328,3
